filename,runtime
mmp_all_SM_637,0.001356
mmp_all_SM_638,0.0017165
mmp_all_SM_639,0.0009954999999999
mmp_all_SM_640,0.0007125
mmp_all_SM_641,0.000678
mmp_all_SM_642,0.0005915
mmp_all_SM_643,0.000693
mmp_all_SM_644,0.0005625
mmp_all_SM_645,0.0005715
mmp_all_SM_646,0.0005345
mmp_all_SM_647,0.0005579999999999
mmp_all_SM_648,0.001212
mmp_all_SM_649,0.0017825
mmp_all_SM_650,0.000999
mmp_all_SM_651,0.0007325
mmp_all_SM_652,0.0007045
mmp_all_SM_653,0.000592
mmp_all_SM_654,0.0006785
mmp_all_SM_655,0.0006869999999999
mmp_all_SM_656,0.0006235
mmp_all_SM_657,0.0006
mmp_all_SM_658,0.0007099999999999
mmp_all_SM_659,0.0019175
mmp_all_SM_660,0.001789
mmp_all_SM_661,0.001043
mmp_all_SM_662,0.0006875
mmp_all_SM_663,0.0007459999999999
mmp_all_SM_664,0.0006954999999999
mmp_all_SM_665,0.0006435
mmp_all_SM_666,0.0006325
mmp_all_SM_667,0.000618
mmp_all_SM_668,0.0005355
mmp_all_SM_669,0.0006445
mmp_all_SM_670,0.00123
mmp_all_SM_671,0.0018015
mmp_all_SM_672,0.001039
mmp_all_SM_673,0.0006904999999999
mmp_all_SM_674,0.000645
mmp_all_SM_675,0.0006225
mmp_all_SM_676,0.000557
mmp_all_SM_677,0.000584
mmp_all_SM_678,0.0005345
mmp_all_SM_679,0.000646
mmp_all_SM_680,0.0005865
mmp_all_SM_681,0.0034535
mmp_all_SM_682,0.001676
mmp_all_SM_683,0.001001
mmp_all_SM_684,0.000661
mmp_all_SM_685,0.0006735
mmp_all_SM_686,0.000559
mmp_all_SM_687,0.000662
mmp_all_SM_688,0.000658
mmp_all_SM_689,0.0006004999999999
mmp_all_SM_690,0.0005345
mmp_all_SM_691,0.0005705
mmp_all_SM_692,0.001415
mmp_all_SM_693,0.001854
mmp_all_SM_694,0.001101
mmp_all_SM_695,0.0008015
mmp_all_SM_696,0.0006895
mmp_all_SM_697,0.000553
mmp_all_SM_698,0.000613
mmp_all_SM_699,0.000529
mmp_all_SM_700,0.000603
mmp_all_SM_701,0.000614
mmp_all_SM_702,0.000697
mmp_all_SM_703,0.001318
mmp_all_SM_704,0.001731
mmp_all_SM_705,0.001066
mmp_all_SM_706,0.000746
mmp_all_SM_707,0.0007819999999999
mmp_all_SM_708,0.000637
mmp_all_SM_709,0.000631
mmp_all_SM_710,0.0007065
mmp_all_SM_711,0.0005805
mmp_all_SM_712,0.00067
mmp_all_SM_713,0.000565
mmp_all_SM_714,0.003675
mmp_all_SM_715,0.0018815
mmp_all_SM_716,0.0012105
mmp_all_SM_717,0.000759
mmp_all_SM_718,0.0007005
mmp_all_SM_719,0.000633
mmp_all_SM_720,0.000662
mmp_all_SM_721,0.0007034999999999
mmp_all_SM_722,0.0006869999999999
mmp_all_SM_723,0.000507
mmp_all_SM_724,0.0006405
mmp_all_SM_725,0.0013774999999999
mmp_all_SM_726,0.001928
mmp_all_SM_727,0.0011985
mmp_all_SM_728,0.0007815
mmp_all_SM_729,0.000743
mmp_all_SM_730,0.0007105
mmp_all_SM_731,0.0007255
mmp_all_SM_732,0.0006005
mmp_all_SM_733,0.0006105
mmp_all_SM_734,0.0007095
mmp_all_SM_735,0.0006839999999999
mmp_all_SM_736,0.0012805
mmp_all_SM_737,0.001902
mmp_all_SM_738,0.001086
mmp_all_SM_739,0.0008655
mmp_all_SM_740,0.0007199999999999
mmp_all_SM_741,0.0006265
mmp_all_SM_742,0.000662
mmp_all_SM_743,0.0006505
mmp_all_SM_744,0.000547
mmp_all_SM_745,0.000611
mmp_all_SM_746,0.000618
mmp_all_SM_747,0.001285
mmp_all_SM_748,0.0018915
mmp_all_SM_749,0.001059
mmp_all_SM_750,0.000785
mmp_all_SM_751,0.0007285
mmp_all_SM_752,0.000636
mmp_all_SM_753,0.000583
mmp_all_SM_754,0.000562
mmp_all_SM_755,0.000541
mmp_all_SM_756,0.000535
mmp_all_SM_757,0.0006565
mmp_all_SM_758,0.001406
mmp_all_SM_759,0.0020169999999999
mmp_all_SM_760,0.00112
mmp_all_SM_761,0.000729
mmp_all_SM_762,0.0007195
mmp_all_SM_763,0.000741
mmp_all_SM_764,0.0006475
mmp_all_SM_765,0.0007385
mmp_all_SM_766,0.000554
mmp_all_SM_767,0.000589
mmp_all_SM_768,0.000527
mmp_all_SM_769,0.0012825
mmp_all_SM_770,0.0018059999999999
mmp_all_SM_771,0.001222
mmp_all_SM_772,0.0009575
mmp_all_SM_773,0.0006745
mmp_all_SM_774,0.000721
mmp_all_SM_775,0.000634
mmp_all_SM_776,0.000688
mmp_all_SM_777,0.000588
mmp_all_SM_778,0.000541
mmp_all_SM_779,0.000646
mmp_all_SM_780,0.0019115
mmp_all_SM_781,0.0019755
mmp_all_SM_782,0.0010804999999999
mmp_all_SM_783,0.0007545
mmp_all_SM_784,0.0007394999999999
mmp_all_SM_785,0.0006525
mmp_all_SM_786,0.0006725
mmp_all_SM_787,0.000616
mmp_all_SM_788,0.0004875
mmp_all_SM_789,0.00059
mmp_all_SM_790,0.00065
mmp_all_SM_791,0.001272
mmp_all_SM_792,0.001817
mmp_all_SM_793,0.0010715
mmp_all_SM_794,0.00092
mmp_all_SM_795,0.000745
mmp_all_SM_796,0.00076
mmp_all_SM_797,0.0007025
mmp_all_SM_798,0.000524
mmp_all_SM_799,0.0005195
mmp_all_SM_800,0.0005475
mmp_all_SM_801,0.0005384999999999
mmp_all_SM_802,0.003419
mmp_all_SM_803,0.001903
mmp_all_SM_804,0.001108
mmp_all_SM_805,0.000821
mmp_all_SM_806,0.000847
mmp_all_SM_807,0.0007215
mmp_all_SM_808,0.000587
mmp_all_SM_809,0.00054
mmp_all_SM_810,0.0005625
mmp_all_SM_811,0.0005265
mmp_all_SM_812,0.000561
mmp_all_SM_813,0.001376
mmp_all_SM_814,0.0020125
mmp_all_SM_815,0.001153
mmp_all_SM_816,0.000709
mmp_all_SM_817,0.000861
mmp_all_SM_818,0.000697
mmp_all_SM_819,0.000706
mmp_all_SM_820,0.000548
mmp_all_SM_821,0.000621
mmp_all_SM_822,0.0007265
mmp_all_SM_823,0.0005755
mmp_all_SM_824,0.001324
